sep=;
"SCHEDULE";"GROUP";"LINE";"BLACKOUT";"NEXUS";"BARGE";"OFFSITE";"COMMENT";"DAY_001";"DAY_002";"DAY_003";"DAY_004";"DAY_005";"DAY_006";"DAY_007";"DAY_008";"DAY_009";"DAY_010";"DAY_011";"DAY_012";"DAY_013";"DAY_014";"DAY_015";"DAY_016";"DAY_017";"DAY_018";"DAY_019";"DAY_020";"DAY_021";"DAY_022";"DAY_023";"DAY_024";"DAY_025";"DAY_026";"DAY_027";"DAY_028";"DAY_029";"DAY_030";"DAY_031";"DAY_032";"DAY_033";"DAY_034";"DAY_035";"DAY_036";"DAY_037";"DAY_038";"DAY_039";"DAY_040";"DAY_041";"DAY_042";"DAY_043";"DAY_044";"DAY_045";"DAY_046";"DAY_047";"DAY_048";"DAY_049";"DAY_050";"DAY_051";"DAY_052";"DAY_053";"DAY_054";"DAY_055";"DAY_056"
"Begin April 29, 2021";"COMMERCIAL";"35";"";"";"";"";"10.5 Hr MidDays, 3 Weekends On";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"36";"";"";"";"";"10.5 Hr MidDays, 3 Weekends On";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB"
"Begin April 29, 2021";"COMMERCIAL";"36a";"";"";"";"";"10.5 Hr MidDays, 3 Weekends On";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB"
"Begin April 29, 2021";"COMMERCIAL";"37";"";"";"";"";"10.5 Hr MidDays, 3 Weekends On";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB"
"Begin April 29, 2021";"COMMERCIAL";"38";"";"";"";"";"10.5 Hr MidDays, 3 Weekends On";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB"
"Begin April 29, 2021";"COMMERCIAL";"38a";"";"";"";"";"10.5 Hr MidDays, 3 Weekends On";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"----";"----";"10BB";"10BB";"10BB";"----";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB";"10BB";"10BB";"10BB";"----";"----";"----";"10BB";"10BB"
"Begin April 29, 2021";"COMMERCIAL";"39";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"----"
"Begin April 29, 2021";"COMMERCIAL";"40";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----"
"Begin April 29, 2021";"COMMERCIAL";"41";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"----";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----"
"Begin April 29, 2021";"COMMERCIAL";"42";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"----";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"----"
"Begin April 29, 2021";"COMMERCIAL";"43";"";"";"";"1";"10.5 Hr Afternoons, 3 Weekends On";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"44";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV"
"Begin April 29, 2021";"COMMERCIAL";"45";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV"
"Begin April 29, 2021";"COMMERCIAL";"45a";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV"
"Begin April 29, 2021";"COMMERCIAL";"46";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV"
"Begin April 29, 2021";"COMMERCIAL";"46a";"";"";"";"";"10.5 Hr Afternoons, 3 Weekends On";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"----";"----";"14AV";"14AV";"14AV";"14AV";"14AV";"----";"----";"----";"14AV";"14AV"
"Begin April 29, 2021";"COMMERCIAL";"47";"";"";"";"";"9.6 Hr Afternoons, 3 Weekends On";"----";"14AT";"14AT";"14AT";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"----"
"Begin April 29, 2021";"COMMERCIAL";"48";"";"";"";"";"9.6 Hr Afternoons, 3 Weekends On";"----";"----";"----";"----";"14AT";"14AT";"14AT";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----"
"Begin April 29, 2021";"COMMERCIAL";"49";"";"";"";"";"9.6 Hr Afternoons, 3 Weekends On";"----";"----";"----";"----";"14AT";"14AT";"14AT";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----"
"Begin April 29, 2021";"COMMERCIAL";"50";"";"";"";"1";"9.6 Hr Afternoons, 3 Weekends On";"14AT";"14AT";"----";"----";"14AT";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS"
"Begin April 29, 2021";"COMMERCIAL";"51";"";"";"";"";"9.6 Hr Afternoons, 3 Weekends On";"----";"14AT";"14AT";"14AT";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"52";"";"";"";"";"9.6 Hr Afternoons, 3 Weekends On";"14AT";"14AT";"----";"----";"----";"----";"14AT";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS"
"Begin April 29, 2021";"COMMERCIAL";"53";"";"";"";"";"9.6 Hr Afternoons, 2 Weekends On";"14AT";"14AT";"----";"----";"14AT";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS"
"Begin April 29, 2021";"COMMERCIAL";"54";"";"";"";"1";"9.6 Hr Afternoons, 2 Weekends On";"14AT";"14AT";"----";"----";"14AT";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS";"14AS";"14AS";"----";"----";"14AS";"14AS";"14AS";"14AS";"----";"----";"----";"14AS";"14AS";"14AS"
"Begin April 29, 2021";"COMMERCIAL";"55";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"56";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"57";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR"
"Begin April 29, 2021";"COMMERCIAL";"58";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR"
"Begin April 29, 2021";"COMMERCIAL";"59";"1";"";"";"";"10.5 Hr Midnights";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR"
"Begin April 29, 2021";"COMMERCIAL";"60";"1";"";"";"";"10.5 Hr Midnights";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----"
"Begin April 29, 2021";"COMMERCIAL";"61";"";"";"";"1";"10.5 Hr Midnights";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"62";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"63";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"64";"";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"65";"1";"";"";"";"10.5 Hr Midnights";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"----";"----";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"66";"1";"";"";"";"10.5 Hr Midnights";"----";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"----";"20AR";"20AR";"20AR";"20AR";"----";"----";"----";"20AR";"20AR";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"67";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"18AQ";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"68";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"----";"----";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"18AQ";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----"
"Begin April 29, 2021";"COMMERCIAL";"69";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"----";"----";"18AQ";"18AQ";"18AQ";"18AQ";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF"
"Begin April 29, 2021";"COMMERCIAL";"69a";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"----";"----";"18AQ";"18AQ";"18AQ";"18AQ";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF"
"Begin April 29, 2021";"COMMERCIAL";"70";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"----";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"18AQ";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----"
"Begin April 29, 2021";"COMMERCIAL";"71";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"18AQ";"----";"----";"18AQ";"18AQ";"18AQ";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF"
"Begin April 29, 2021";"COMMERCIAL";"72";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"18AQ";"----";"----";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF"
"Begin April 29, 2021";"COMMERCIAL";"73";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"----";"----";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"18AQ";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----"
"Begin April 29, 2021";"COMMERCIAL";"74";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"18AQ";"----";"----";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"19AF";"19AF"
"Begin April 29, 2021";"COMMERCIAL";"74a";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"18AQ";"----";"----";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"19AF";"19AF"
"Begin April 29, 2021";"COMMERCIAL";"75";"";"";"";"";"12 Hr Midnights, 2 Weekends On";"----";"18AQ";"18AQ";"18AQ";"----";"----";"----";"----";"18AQ";"19AF";"19AF";"19AF";"----";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"19AF";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"19AF";"----";"----";"----";"----";"19AF";"19AF";"----";"----"
